,customer_id,frequency,monetary,recency
865,4cba4382020c8e217faee72173ecb0fc,2,74.69999999999999,249
866,4ce423721c74231c174d0bb22367645a,2,305.9,130
867,4ced1b9f8668a9792e5484da6d97b229,2,31.2,364
868,4cfa5155cf7cff8eb15e0b12041d058e,2,189.89000000000001,74
869,4d191bb8e1eea602e77b4ab62cf4daac,2,66.9,211
870,4d1fe8b6f5e9ee044a14467c8b2832b6,2,174.79000000000002,252
871,4d28234ccc945685ca892f6184032215,2,67.55,162
872,4d2a058cead19bc1e7b3580be5893b2b,2,148.9,268
873,4d5cbb095f36a674f6f4a852959ad11d,2,59.9,194
874,4d7b6c39aa3c7b53acb8058e4094a593,2,449.70000000000005,52
875,4d98a16aebfef3772cc4d547bcae8761,2,336.0,334
876,4d9e104764077f7dfae917c7cc803212,2,93.97999999999999,86
877,4dcabe94c61f202327839a734955b0cf,2,312.7,224
878,4df9aee56fa602c72756abb22ee60b17,2,237.8,310
879,4e1554d1a2dcb38dcf22770eb7390fe1,1,422.01,79
880,4e15fee963523774998876e3624952f4,2,238.99,60
881,4e1cce07cd5937c69dacac3c8b13d965,3,1216.6,79
882,4e23e1826902ec9f208e8cc61329b494,2,157.9,218
883,4e2d666f4bbc94a8ded712172a433d65,3,120.88999999999999,183
884,4e39429218dac10ad4e57dafee3d92d4,2,159.89,326
885,4e3b6c25502ef69e5c5e54616bf67ed7,2,78.0,587
886,4e4b787733d41ea0cb9b69a192bb285e,2,379.8,319
887,4e5aba2c9b150920c8c7b5b4ee0c197d,2,225.59,84
888,4e65032f1f574189fb793bac5a867bbc,5,404.57000000000005,125
889,4e6588068c000d6f539cf24c66a96816,2,929.9,240
890,4e78d9253ba5cc1d990eb09ea45a3a2c,1,20.7,573
891,4eb6fcfd481ef3c2ab3afba135ef4bcc,1,149.0,343
892,4eda116add853323e439c104b7d0824c,2,108.9,328
893,4ef6c02126b21225e011b242f9f79c6f,2,415.0,308
894,4f011f45db425dcd3be79d4c11e9ad05,2,184.99,493
895,4f0c8db463d2261888faa81900eb33c1,2,113.97,109
896,4f2029f4e7aea8455f5c1cb9de0b7ccd,2,448.9,391
897,4f223a62631b82cfb22241007bbd60dc,2,69.78999999999999,157
898,4f477c554c5bd165f95d62b409ac6425,2,112.80000000000001,130
899,4f4943d1a8ac2c4a65d4fba25ee8c0bb,2,76.38,121
900,4f4a4c713a7892d9db23f694fc647d13,2,178.8,259
901,4f4d2fe2987efa0b9e4e61a466e8ed8b,2,101.19999999999999,257
902,4f6d635ff2fd4e30ff5369a7b943eb22,2,109.63,245
903,4f88e6285f805c9a823ba23291a65ca3,2,104.9,326
904,4f8e0cd35c770318d9e8874c2956345a,2,449.70000000000005,205
905,4f928a6270233d6c7c4e73919fa12295,2,138.0,254
906,4facc2e6fbc2bffab2fea92d2b4aa7e4,4,1686.9,65
907,4fcf7b9d6a54ded837b9a0ff601bf7ef,2,322.0,243
908,4fe67915d44791a5deab2957c2641048,2,20.79,592
909,4ffd7cf05f22d7a320750a2f9e73f665,2,246.0,350
910,503279f30dccc77b5d832f20bd485393,2,198.9,219
911,5036f4227f2e546879f581d8fd3e6ec6,2,100.98,445
912,507dc9becd4fc65635d90682dfa9d3a3,2,166.8,327
913,508cae50c5c1e72079d266a513bca9ae,2,229.5,282
914,508f416faa150cd3249d045d81c93399,2,266.0,282
915,50915df398391da01c01bd5cf272f61b,2,37.9,173
916,50a662e7d7e7e2a94112a4f15a37464e,2,399.9,477
917,50ad9fb3ba7f8cf336529fe94a182996,2,319.70000000000005,381
918,50c7adf7c25188cf27f66e1cfe278fad,1,178.99,87
919,50cd97d731f3f5e3f321673c2671a23d,3,369.8,302
920,50e1b12ee1e2eab6157d9c0b035136af,2,36.9,250
921,511152350c802fe363fd2417b1a09357,2,64.9,266
922,5126071e8e67f61789f6ce9f3af56143,2,423.0,301
923,51378a8908cdc12c6545fdf842383c97,2,878.9,579
924,514f8ca0f04813ed414874f8f422e6c3,2,115.80000000000001,232
925,518199e5f36305bffce18e38aa2642aa,2,119.8,376
926,51838d41add414a0b1b989b7d251d9ee,2,234.70000000000002,583
927,5192c897072033288df55bd01b0e5737,1,219.0,87
928,51c23d1b01aebce5a1e32e3d9b312aa3,2,91.80000000000001,253
929,51c2f039f08424330a6bbba4c9949d98,2,279.89,479
930,51d11e5abc725531b3a2fd56456885fa,2,389.0,245
931,51d121ddc025c1b70f8f62a1b727aecf,2,184.8,413
932,51d8d985d769925b981b4a34ddf6dfc6,2,341.9,167
933,51d91326ffc0688da14a001de38c264b,3,624.99,417
934,51dc56123336c573f2977f5da81b17b9,2,699.8,384
935,523730e4b2ef7654c243699b81763112,2,184.8,528
936,523b7915f240831d06b34ab9b804a200,2,184.99,152
937,525236008daa62b6022f35142ef864d3,2,209.89000000000001,256
938,52597838f6c178b19b961b068d048c71,2,364.0,413
939,525cda9909aa001ebed396f6e55eae01,2,1684.29,71
940,525e9dbf2f675f893b9f695d5ecefb31,2,149.99,75
941,526126c9f6a2a58d226b574d4d6c2278,1,209.70000000000002,601
942,5275b2f97b9c995d3d05a58610c0bb67,2,199.4,318
943,5277f2c18bae9ff7f93aa8118ace6e03,2,189.95,328
944,527c6fbbe85cdf78ff1645e0a71e266f,2,362.0,267
945,528553785a32652e5b1f5dc33899f754,2,220.0,310
946,52abba659c0a219f8de7076dc33e0e83,2,249.8,148
947,52b8fc428690f8974a3d3ff3a162f7b7,2,339.8,52
948,52d40ed525892e7b31fc34aa750419c9,2,159.8,133
949,52e05f52b2ccd1945aafaae6ceff7ba1,2,217.89000000000001,327
950,53100f780630b0755dcdec40f673abfb,2,88.4,222
951,53b30ca78efb2b7efcd3f9e461587eb2,2,247.0,404
952,53beace9d0aa08b64d759d5f5a66550c,2,269.08000000000004,316
953,53c84ac43bbfafb7a6b5d9076ab423c7,2,110.74,420
954,53cc7338a7d5994fe8baa28a039d2343,2,104.59,62
955,53e4d5ab8287848319f0220d47ee7ca0,2,179.79000000000002,134
956,53f34954c078f5034197993c0e109b95,2,95.78999999999999,534
957,5416f8ad5bc33953624084ebc8738307,2,358.9,327
958,544bd839b4e7f92a077c7bf2410f8b02,2,142.89,422
959,5457ae2c352c18e3bf5cba68301d96a8,2,1174.9,83
960,5461338ea772177374bcf3f23665178f,2,229.59,359
961,54732c804725f94304b9f2d1107a3d6e,1,259.0,433
962,547d0504ca415eb4864fa3030f73d3f3,2,45.89,269
963,54982b0c374191195d5f433c7cccae90,2,989.74,72
964,549a24530925587e2faddb35f667e458,3,409.63,77
965,54a22a0d776f341e79356ad4a761aa81,2,191.99,229
966,54b716ecf36f372ca6a585a68025e8a1,2,235.70000000000002,560
967,54bf1780705493f3224d73bd48e53186,2,102.99,247
968,54c7b4f48fb9e911bf328bf9884ca61d,2,99.98,442
969,54e0a7cc9c09c591bd186e4569c7bf30,2,294.7,159
970,54eb010282ed1c4a38e101aa8b9aca37,2,157.9,55
971,54ed3f082c9e7725a0e26e9e682fc825,2,354.0,277
972,552fc05a13d28356a38e8b13f64cbe4f,2,144.8,352
973,5568fb2b583235812ed08eb9587d0465,2,198.0,70
974,556ffcdd6185be1c44ea83be3b1b5f86,2,303.99,119
975,557b158701bedbb76b856eb5f3af51b1,2,637.54,189
976,55b488a273c6ec9ca293736e9a69d0b3,2,123.58999999999999,57
977,55efe0d41e47d41465ea4fb5f8badee0,2,52.7,172
978,55f21db4f9a353dcee5b774f750c65a1,2,439.8,136
979,55fbb64f60861980e74c4f136f304297,2,22.759999999999998,74
980,5616f75d22507069b5383854a1d8c414,2,399.8,233
981,56238e115fd05d88a5e9ae565b8c2dbb,2,55.8,117
982,562b3bca5a8903b7451462b6e7aa6082,2,64.8,66
983,564df947eb9192d7e1613b1b957cb192,2,55.4,93
984,565448508b44312e8489ca1bc1f5d09e,2,170.0,545
985,56b088f218c6c02cd6e86bb9814271cb,2,99.88000000000001,413
986,56c355e615aa216a8c404c4f3d22383c,2,30.0,124
987,56c8638e7c058b98aae6d74d2dd6ea23,5,633.97,181
988,56d6d1ae03e95325991e4c77bf3cbe53,2,220.64,158
989,56e3a158ef88285f2c15a83db0b13d93,2,246.9,172
990,56e80e4b4a777631c5399e3fd0d6ee85,2,152.0,190
991,56f77ee91e06fb36402afa524deee676,2,114.39,258
992,57017bffe1b59c7da66267b6d3fcd44d,2,163.8,371
993,5709900c6ded8af6dfb28b043943368d,2,116.98,160
994,570eb70ff97166b85ea96be3bfb65fef,2,132.97,342
995,572a2a7bca60d77e596287ea324a4680,2,200.0,167
996,5735fac0e3e12fee0b0545828a977acd,2,287.57,474
997,574e36a816bf7a295404e686062fc0de,2,199.6,174
998,575e8735ac3203bfb92c7d52919faf70,2,116.8,79
999,578035514ad8238fa724f24b4aabc1df,2,125.0,452
1000,57a00f215e83a19190f6a5dded389806,1,94.99,623
1001,57b5d9f9fa4f1ff41befbfbf0fcbc3ca,2,198.99,355
1002,57c6a5ac88fde55944675cc79c4d5db7,2,97.99,192
1003,580561d937f063a0c4ffe1e4832df2f5,1,20.9,625
1004,58075e17e770fc08571c3e0f452f6a11,2,177.24,469
1005,580e86cc6d0c8eafede3d6f2fa4bf9ab,2,68.0,128
1006,582183483d33018384b309d31c45f353,2,185.32000000000002,542
1007,582413ee5c9cf48218666c6fd967a221,2,121.0,310
1008,58498d9dec038f925f6406ebdfdc36bb,2,385.46999999999997,335
1009,585ba6a115792c0b0483d65e5ab1f4b6,2,70.99,313
1010,58812bfc80ed972fa2e7f3614c0cd22e,2,79.98,485
1011,5882d9af214f8e2acb3e74b94a109c62,1,49.0,328
1012,589211c7448e6c3b58b0ba98ce089ee7,2,85.98,293
1013,58aa424ba24df5dc745e1a3941abc5a3,1,69.9,642
1014,58c1b085b54c03a1f1ab5f13d64c2b1c,1,1349.99,395
1015,58e2253f083d42930c64ca32b510a512,2,114.49,74
1016,58f5a0b391493cf37a8c32956f14d6d1,2,340.9,238
1017,5908f8630bbd5a8d5984b25f85588168,2,260.0,414
1018,5925dfa8cd87ab4d852383f7039c8bc2,2,154.9,202
1019,59268ee5dc0cd98a36ea808010826cc8,2,157.99,302
1020,5936fabf5dfeaa6c31d9f649b5794e2c,2,131.9,81
1021,593cb774409e5239a1946d1c88e0813d,3,159.8,469
1022,5941ba7f91b519d195e16e34fcf61bac,2,158.89,136
1023,595ee036d3a69e80934a9b3618834085,2,274.5,209
1024,596f46e4d4b172098ad46d4d7880bcc2,2,98.0,201
1025,597e54e653cbc1ce5df1e6d97bbc448c,1,69.99,155
1026,598ef1f13aba15f2b88387184f6c25ec,2,178.7,207
1027,59bba92de9b8f6be0808e4d9d64b4b43,2,179.89,480
1028,59d66d72939bc9497e19d89c61a96d5f,2,3459.0,433
1029,59d8d1ea35c02a6a070ee29944b0ea86,2,98.0,186
1030,5a21363c92f912e70cb482c96bc03af3,2,215.25,493
1031,5a2e847dd085d36e3ba8916b75e794ed,2,198.0,528
1032,5a30802342302d5bcef2bade8d40d847,1,84.9,308
1033,5a494c648fde2d1ec4eb614274ea7159,2,1065.0,223
1034,5a689ab0069d25bc6c2be47d4b3863d4,2,99.5,84
1035,5a6b37816cefa8497b74b1ef78dbb202,2,119.8,252
1036,5a819fa976c2a1e65fa35e5c890d4dcb,2,119.69999999999999,142
1037,5a85f706b2059c3cd55287e105d8d5ea,2,380.6,324
1038,5ad31e19d737a51f803e6986bbd119ff,2,398.0,463
1039,5ad84888519e10ff52d8af00641d41bc,2,465.8,75
1040,5ad96d7a95788923e8ff455366a90015,2,587.0,487
1041,5af103d3f12fd83434cb97578a1e8d49,2,203.29,592
1042,5af895ee7ff98368a5bf6faeddd18cec,2,274.5,231
1043,5b07d855f3356e33b1434dfb5a035cd7,2,279.8,416
1044,5b09c620db60411b0be6f1817c6cbe71,3,220.09,270
1045,5b1ae94194ff6e974356063557746e47,2,133.5,515
1046,5b26618da34612cc4947bbf6ef4fb67c,2,228.0,242
1047,5b2c2b2a8d9e890debe309928d321f20,2,149.8,478
1048,5b3186d7cf904f2f9369aec26faba4d2,3,368.8,327
1049,5b3b19201bb81179198a9ce0d26ae56f,2,56.89,145
1050,5b40b6d003822b8ff229a910784fe4e5,2,128.0,226
1051,5b52858bcdab75cfc4593b13ea32db62,2,76.0,453
1052,5b59166412dd5595f77a43b217c39132,2,56.89,161
1053,5b65c2693d8103d23aa910cd33d68daa,2,378.34999999999997,351
1054,5b71ca52f13f79c2be72b2aad8755c0a,2,181.98,439
1055,5b881f1b0bea55f5933b61c9a99c9ecc,2,211.9,245
1056,5b8a75e77489899ad9e6d57273aafd7f,2,388.0,456
1057,5bad02ee81a2002eb3b5b84d32bfc15f,2,244.0,237
1058,5bc94b60050224af3dfdd2377c7e93e6,2,193.73000000000002,624
1059,5bdb6f56a8fb4272b802f504bb6d1287,3,661.9200000000001,253
1060,5c00e849b56a56ea31560d5d66f933e9,2,76.09,66
1061,5c117c579cb98a9c6c50e1301a349f3a,2,119.98,502
1062,5c2b5c09534917d37857557d37ed9205,2,296.8,122
1063,5c4b7aa014e584d78525c38717510f01,2,382.8,525
1064,5c5a99e5ef172fbf5fc8a68e6bb2e0ab,2,245.8,240
1065,5c65a2076c901f375b01aad3a60c7447,2,223.9,240
1066,5c77da09750b42091c93c331d544ab53,2,269.74,88
1067,5c82413b70d65c90e4f9e465c303fc82,1,48.8,596
1068,5c8b41ba21631ca0432de4a10a56fcf1,2,232.0,555
1069,5c96017028584678dd28c139566b87c0,2,109.8,186
1070,5cb8c9998e51269d6c8c983def687414,2,238.9,301
1071,5cbfdb85ec130898108b32c50d619c39,2,227.8,217
1072,5cc1eb5a94ab59494d63f06a5c7eec15,2,299.7,227
1073,5cfc9643603c095fd7ed86a50fa17887,1,39.24,322
1074,5d2dfd15300a557c1ddfad56a8460226,2,755.89,215
1075,5d323409404dee6bdb0f6cf9ef828dae,2,178.65,107
1076,5d63628c95182301765aa1482b0293aa,2,238.8,68
1077,5d77cf4bfc8132075fc589f355875baa,2,164.39,256
1078,5d7ebc17bf6d80838b3b42da27e0a5f7,1,64.99,186
1079,5d7ff357d021646cf8adf2601713f624,2,198.0,132
1080,5d8f5f50fd2c7fbe8b335d945105a37f,2,509.70000000000005,191
1081,5d923ccb7548741c453df5a825da2515,2,54.98,188
1082,5dbba6c01268a8ad43f79157bf4454a0,2,359.18,242
1083,5dcc06236098340b984e6865ba850593,2,62.5,568
1084,5dda09ed137461608be539348c1dac39,2,142.8,249
1085,5e0aa142dc4760e62a74c1830cbf91b1,2,399.79999999999995,244
1086,5e24610c5a55f0b6ffdaf9e846d02362,2,192.8,427
1087,5e3e9e897d07a80fc2af58088a84812a,1,24.5,348
1088,5e492797fbeb54fb3e96629a55cdd480,2,118.0,498
1089,5e85d75d3e3df197f08b89a2cbaad54b,1,89.9,586
1090,5e8f38a9a1c023f3db718edcf926a2db,5,994.8,225
1091,5ebd246be48ec18bf3859966284333f8,2,174.04000000000002,257
1092,5ec4c90f549177a8cbbbc7419353e66a,2,298.9,440
1093,5ed4db82a99daa916b5a11e6c48df670,2,257.89,581
1094,5edb5e94dde197f8fd914eec2975b891,2,33.8,511
1095,5ee1a7e84a17bcddc784977557a7a186,2,158.7,378
1096,5eefb861d4921a3e628bbc65c50a480a,1,149.9,73
1097,5efcc46e1fee22373a28eb2b0f26a6fc,2,117.80000000000001,519
1098,5f2a213343d506264f78cb82dd914434,2,394.9,496
1099,5f435bbe57e905e19378fa56b60e9d16,2,119.69999999999999,286
1100,5f45aa4ef9b8fb99b95d33a970bb64a7,3,143.69,169
1101,5f66ee1b2e030748fdb83ab9b01a7064,2,204.69,392
1102,5f7f2f316d856064acee6f1db7c9f63f,2,220.0,416
1103,5f80e1b868be57e4d50ae6bbeae78d77,2,237.89000000000001,232
1104,5f8ad624020f7db33a63d5a0e5d14348,2,199.8,77
1105,5faabfe6772088c4d906b63fa81ac63d,2,132.39000000000001,96
1106,5fb5bf48cd408d971f873069e5178898,2,209.99,358
1107,5fd82666f1e64606820d24e3fbb5d160,2,150.0,341
1108,5fe117882be55ee9ad0d6c6c56d11019,2,298.98,66
1109,5ff735d120cf4ec4adefd9766f703bf5,1,143.0,204
1110,5ffbc70da7ad1808b6899421caa84fbe,2,27.96,534
1111,601bf929b8d0a8feecab068a2110ae1f,2,118.9,304
1112,606441378b517f9eeb89f9154a1c4d4f,2,173.89,494
1113,6084496782926c56bf04c556331bf884,2,162.9,98
1114,60863e9f13562f664b73e6f76ff85910,1,29.0,75
1115,608646d3514cc48a27d666e313cfe0cc,2,434.0,460
1116,609adc68db390a15fd21648c496f50b7,2,179.8,584
1117,609b7feab0f0c9726929ec4891447b02,2,149.89,292
1118,60a22f2188cd2b544c45f103d0e00539,1,499.9,398
1119,60d2dc24e6a89bd218f646df03674e5b,2,202.8,96
1120,60e6fe581610db699ac03fec61f4d53f,2,264.0,253
1121,60f874c577dc096ecd52bd0bf6bd5942,2,107.97999999999999,183
1122,61181b9bc9188678b5991d89064dd961,1,139.9,371
1123,615922c430abddd368735199c38e735d,3,312.7,367
1124,6197167907273be5ee2c7ab59d4ec8e1,2,345.49,263
1125,61b6a01709e3d754942803765b85eea6,2,217.8,426
1126,61fe766e454d5e750b33250035b4311d,2,358.79,60
1127,6204c4e582a95b6a350adf6988623bfb,3,269.86,228
1128,6222ef69df52b4ed71be551725551cc0,3,30.700000000000003,650
1129,6223bdc5aab952ee49dea3511f89e7ec,2,324.0,287
1130,623674d39fd0350df92b1f91c469ba39,2,154.0,251
1131,6287d15cdf992224e7bb7010c69c4095,2,52.8,92
1132,628bdd93abd27fbdd50f4e2e91ec64b3,2,289.89,125
1133,6292600f71fe592f716a3e542f184d18,2,79.2,433
1134,62a25a159f9fd2ab7c882d9407f49aa9,2,364.9,314
1135,62b8761192c86f4ead06f4a433096a2b,2,844.1,105
1136,630331e73a79ae9a2ba821bd326ea298,2,157.54999999999998,469
1137,6316cfb9fc33f7962f7459a3bc144a89,2,169.78,199
1138,6321cbc5ca73fae88f1acccaa086ecdf,2,303.05,225
1139,63387fd3e05eab4e51cf704f233db5a2,2,163.49,267
1140,633aa358e90a435dc47a30af5a0a832d,2,770.89,88
1141,634420a0ea42302205032ed44ac7fccc,1,65.0,62
1142,6345e3b3ba5ee47685e29ec5febc8155,2,446.79999999999995,179
1143,6358b15ef7fa9b1210f1a5735cabd3d9,4,279.6,135
1144,636443768344855307bfe5f2f2f6ba2e,2,253.96999999999997,91
1145,63669b3731dcc014feec668c3d888aa0,2,190.69,241
1146,636f22218f8430a8463c5ddc5f68fc62,2,179.89000000000001,465
1147,63adc4def3cd3c39bd83083d737d98b5,2,173.9,56
1148,63b4253e688c57bdaa18741b3fea5a01,2,109.78999999999999,220
1149,63cfc61cee11cbe306bff5857d00bfe4,5,383.81,142
1150,63ded44f46d409896e3b7c47daa688ae,2,63.89,139
1151,63df651d5e8adb6a0e4baeb66a0eea37,2,297.49,411
1152,63dfbd8f45b63fcf5c5aa1f023209592,2,269.98,85
1153,6409bccd4062c7105e9fd94c9a72082c,2,120.5,169
1154,640e0d867e85601bd8e64029df6034b5,1,49.0,315
1155,641584b3ec3027aaf8fa9c088f1a1a00,2,32.38,346
1156,6419a1be8feac26ec793667b71cbaeb4,3,709.6,295
1157,6428403ac3b03984c38fd083fa1647b0,2,115.9,188
1158,6457b2cb5462c1217e8e6d36b0ff39d2,2,116.30000000000001,333
1159,64652d43a3e2bbf0ce0ac8675b21b0c8,2,65.8,95
1160,6469f99c1f9dfae7733b25662e7f1782,7,664.2,111
1161,64a5301ff6bdaf1baa00058672402d7a,2,129.8,439
1162,64df076fb557552498049bb07ed1cd5f,3,404.92,160
1163,64e037f54b4ff31461175bcc8bd210f4,2,109.89000000000001,273
1164,64e9a736591627c469dae6f3d1592a61,2,547.51,496
1165,64fbafb2935c7a2588d6a26a9d750487,1,188.65,628
1166,65571628698194dbda526c22f5ed2317,2,319.96,90
1167,65663adf8c7a498b79e57ff84ab2b654,2,170.74,327
1168,6576977872dd65f5b680e944afe3a724,2,119.89,404
1169,657dec397f46d84dbe64df2b0389b3cc,2,161.55,301
1170,65859c1624b7642ec285b4a71efd9506,2,132.59,169
1171,6594a65023bcb47539aa91b0f8e98e00,2,209.98000000000002,223
1172,65a6ec5d6e6e86bc43a2cbf235be4675,2,173.8,171
1173,65ab3020e6a929e4e9a4b61e643da832,2,120.9,458
1174,65d6b6a1113bd6152e3307e99c5104c9,2,308.0,232
1175,65d7c0904b51f5b432e71a14b25121dc,2,82.98,343
1176,65e2735427dedd6a787e5b065b3cc41e,2,122.97999999999999,330
1177,65ee274b862c5c053367be8a70dbc029,2,181.98,145
1178,662d88cbd178177a50141111d3a6932c,2,56.4,260
1179,664fe7916cb8709c6b848383c6361dcc,2,378.9,357
1180,665f8bbe2cf428657aeb0572c27fef58,2,499.73,275
1181,6668e1ae499e2e9be475b7f708580232,3,196.79000000000002,493
1182,668ddbdd3ee99d4339eadfef21531d45,2,155.99,445
1183,66980c3775537536f77b434d74e520f5,3,120.0,200
1184,66ae4493fc7c710a8db6d9620901f40d,2,124.9,111
1185,66e56177b9bf464a930e57edc3694403,3,286.89,145
1186,66f4eec9da64df09009a7f397c2a32b1,2,865.79,266
1187,66ffab11964dda54f46a826323635120,2,778.89,270
1188,672452f682b6cd65d8256f3e527bb93f,1,155.0,425
1189,67466b5877fad6f2279c1fb634c9aa5c,3,589.7,403
1190,674e552503d21cd547fdd0de0bfb9be2,2,303.0,144
1191,67626c49069bdf05ff127d59a6649948,2,55.98,312
1192,67806996190d3af60247f64e1d03877f,2,102.80000000000001,80
1193,67bddde1844b238fe25995cde1612b4e,2,153.8,112
1194,67e747b902c2d5c2e5a266b00d965145,1,19.0,219
1195,67fcfe4915b93624867d350b8191ff7b,2,54.980000000000004,479
1196,681405a99faf3ac8afc2dc018a3f67bb,1,889.0,191
1197,6814507660c72078cbada9b3660683dd,2,70.1,447
1198,6832ad9ac97f82c7c5d614fb8e632e7b,2,208.99,136
1199,6832bd3ca1bf89c9e60bf3c91d846ec9,2,178.8,267
1200,683459cab0129375a071efb00da7c191,2,328.0,53
1201,68497ce04e9b12cb402671a29acdf6a2,2,1004.99,160
1202,684fdd89d877968793cfb9c8f7ef7874,2,315.79,157
1203,68519bc41532d0f1a6613d278f86a5bd,2,83.55000000000001,275
1204,6856178ce177496369e3a83fd143e621,2,105.99000000000001,326
1205,686c46ddc0828bf3c0af072c44dd96b7,2,67.9,204
1206,6871b052a835417d6d2e11153e0d3c2c,2,319.89,234
1207,688d5274462f91fa0332582b748ce41d,1,56.0,583
1208,6894b2a8a74e1c7fb9452d0cb861e634,2,84.3,304
1209,6897ea9a949c1009af8cc38e691f260b,2,240.0,76
1210,68ab9bfe2388b0b36614c7000b8b1cf8,2,49.98,328
1211,68f412bbb674141ab49ef13b501baf45,2,84.9,92
1212,692074726678229d1fe1887a9f0abb14,2,259.6,327
1213,693b3203dcd4cef5288c5fd8d53f0efe,2,56.8,390
1214,6940e424e41600ef36c79b6d8b4a2ecd,2,66.89,415
1215,695dee4c200e4cabdfdb01287f5fd29d,2,225.98000000000002,229
1216,696fca7af7f751e1749087433a92c790,2,119.97999999999999,87
1217,697452ef6f8c549b18ffecd3e0197460,2,203.8,126
1218,69768afd389429f6ec48199e5fb8e61a,2,250.9,193
1219,698118425f0afbd4bee557e51b6bd49b,2,264.94,199
1220,698a9cafcc15cac8cdbaee64adc6efbe,2,178.79,261
1221,699003f10173022740145aa4aaeaccd5,2,468.9,326
1222,69aab61687fa416ef601af332bd0ff0d,2,109.9,279
1223,69e333213f390c27d001d415de206697,2,78.89,373
1224,69e4074cb5368c1539397e4ea570757a,2,159.8,248
1225,69f2934ad8b50cc05587a94cc7d68fc9,2,184.89,226
1226,69f7e342c28eb22ef6845facd926e810,2,271.99,115
1227,6a0d68294a58730f94eab8de2abcf050,2,214.9,97
1228,6a2ae83cded378a462e86a2e4885e750,2,199.84,226
1229,6a2c39f27e5c40a4d2a0cd94aeb8c925,2,154.8,264
1230,6a3a03f3c7afeb25ce61700d914a841a,2,100.0,244
1231,6a41171c962a6356e8ea95518821dd45,2,106.0,243
1232,6a56e8e6c20175d122a962a5e5dfcf5e,2,229.89,408
1233,6a583f4c6790a4c8330beb7612e17f42,2,161.7,163
1234,6a5b2a807a2aca962c4badc649cb40b2,2,119.98,617
1235,6a64e2cf94a5779760698c1e25a2852a,2,93.98,386
1236,6a6a7141119ceaeca4dfbae7a580a515,3,78.28999999999999,90
1237,6a7e7be8e652da4e4777866459f9b007,2,129.89000000000001,248
1238,6a80a86f478a93a5f4c7ba8db6441a6b,3,274.39,448
1239,6a9e15d6fa8ce1cabf193c21aa577f64,3,291.70000000000005,73
1240,6aa14366984bcc5f1ea760928283d451,2,304.9,261
1241,6aa2294d9975e319365a586ba919de73,2,154.9,227
1242,6abc999251612920bec93b3be616fa1d,2,118.0,492
1243,6b1b676621a55a12546f8eeeaa12d4a7,2,276.0,348
1244,6ba987d564bad1f9da8e14b9d3b71c8f,1,49.89,63
1245,6bb0bebc0758e1a834cb5bf96b6d8feb,2,149.9,163
1246,6bb535b0906b43e0041916897667aeed,3,960.48,395
1247,6bb7c9ac69dc13b436f413acec41a1b6,1,153.0,90
1248,6bbed249de21777c6f7d5074e6c469e9,2,39.94,184
1249,6bd33258105ef24dbf6d82bb7e3a06b2,2,104.80000000000001,225
1250,6be28ae15cd1e7b3f3f36ac483512822,2,426.69000000000005,327
1251,6bf558c1aae5004b6a410c3294c5e119,2,168.27,98
1252,6c005d6d2d21634f3eabb0720c780d75,2,52.98,154
1253,6c2f6983a60ac0dc8a9ee65579959538,2,226.9,365
1254,6c45a9350eb05fba53a297c2491a32c5,2,119.8,529
1255,6c5524784076044070d9fe6cf151912d,2,85.99000000000001,70
1256,6c70bee45f245a4ebeddb2ece21b567d,2,542.0,471
1257,6c722fdc0ca8a586dcfa980f2f1278eb,2,189.47,411
1258,6cad2595071b142d5f90563f43558cc9,1,719.7,318
1259,6caedf47165dd303190404ba0d47e802,2,117.9,183
1260,6cea4abf8f997010abe48d8b4ef9c5f2,2,46.9,91
1261,6cf5a61d865d979d060812cdb48ce484,2,284.0,202
1262,6d3d5771a12f5e7d00729f940bb28fd2,2,195.6,448
1263,6d443b75cff956bb73dce7385033e266,1,145.9,407
1264,6d74740d498504341df1e7f104daebf0,2,158.89000000000001,275
1265,6d97028799b1d0a91160e11d45cfeb7b,2,103.96000000000001,507
1266,6d983c87bdeb0ca15734c8bdaa79a2ea,2,287.8,334
1267,6dcf48fcc0c4d96dd7af8a0897ae9de8,2,312.0,92
1268,6ddbc64bd04d40f7768ff088d94cbeb8,2,2108.0,191
1269,6e08abf5cfb67eeea9e48463da288788,2,238.0,144
1270,6e0d94e83bae00a64c12c9497158ee1c,2,50.2,388
1271,6e10d6571ddd6b7b58d61e4d5e7dde95,2,167.9,58
1272,6e14116d3471123fcf057c203fd7e801,1,165.0,286
1273,6e1512c1c3221bd24fa4848202727ab3,2,159.89,311
1274,6e1550b8966f327f29bc06b18972dbec,2,939.87,505
1275,6e26bbeaa107ec34112c64e1ee31c0f5,2,1355.9,288
1276,6e2f539e9e0e323859a81079581db712,2,29.79,197
1277,6e620488162fe1129d32f26b751d770a,2,149.7,237
1278,6e64dc929d62442c813375d68c4e0c2e,1,76.0,234
1279,6e6fdec52c6dbf58721bf7a4eaf5b679,1,58.99,361
1280,6e968652933d10e7a77047574d87e54a,2,88.82,493
1281,6eb453dca2505def092eb261e3a3d8d0,1,55.9,202
1282,6ecae395621d20aca9711709fedacade,2,153.9,233
1283,6edeeed37ddd3dee7559f358b023ef9b,2,89.98,112
1284,6ee2f345f4f2fbd1cafb6447a6b37642,2,349.9,496
1285,6eefa309faab7725bf4b9dce147e4ae6,3,48.8,286
